tp_record_share,id_polizza_exp,id_anagrafica_exp,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,tipo_polizza_share,ramo_cmp,rischio_cmp,prodotto_cmp,ramo_share,cod_stato_share,cod_storno_share,cod_storno_cmp,data_annullamento,data_sospensione,effetto,scadenza_originale,scadenza_effettiva,scadenza_emesso,scadenza_incassato,frazionamento_share,durata_share,tacito_rinnovo_share,disdetta_share,giorni_mora,collaboratore_1,collaboratore_2,collaboratore_3,collaboratore_4,tipo_coass,ns_quota,cmp_delegataria,numero_polizza_delegataria,tipo_riparto_share,fl_vincolo,tipo_vincolo_cmp,scadenza_vincolo,codice_vincolo,fl_imposta,cmp_sostituita_1_ania,cmp_sostituita_1_exp,agenzia_sostituita_1,numero_polizza_sostituita_1,cmp_sostituente_ania,cmp_sostituente_exp,agenzia_sostituente,numero_polizza_sostituente,progressivo_sostituente,id_sostituente_exp,tipo_premi,tipo_premi_delega,netto_totale,diritti_totale,accessori_totale,imponibile_totale,antiracket_totale,ssn_totale,tasse_totale,lordo_totale,flag_riparto,canale_commerciale,numero_proposta_cmp,data_emissione,tipo_affare_share,libro_matricola,numero_applicazione_lm,ramo_gestione_cmp,diritti_emissione,diritti_puo,diritti_pur,polizza_lps,tipo_firma,cuc,particolarita_polizza_1,particolarita_polizza_2,filename,data_elaborazione_file,mandato,data_fine_sospensione,flag_POE
20,20050096280,000000000257467,20050096280,035,4,407,20050096280,0,4,20,200 ,B01E,100.0,AT,,,,,2023-08-16,2038-08-16,2038-08-16,,2038-08-16,1,1.0,N,0,15,407,000,100,000,1,10000,,,1,0,,,0.0,N,23,3,407,,,,,,0,,R,Q,280.0,15.0,0.0,295.0,0.0,0.0,0.0,295.0,N,,,,N,N,,1.0,0.0,0.0,0.0,,,,,,20_C_4_407_20240306131500_0_P.csv,2024-02-03,1,,
20,2012102498374,002840000017177,2012102498374,035,4,215,2012102498374,0,1,10,101 ,000025,8.0,SO,ST,8,2023-04-20,,2012-04-20,2023-04-20,2023-04-20,2023-04-20,2023-04-20,1,1.0,S,0,15,215,000,009,000,1,10000,,,1,0,,,0.0,S,23,3,215,,35.0,4.0,215,2023103536890,0,2023103536890,R,Q,204.36,5.0,20.45,229.81,2.3,0.0,50.19,280.0,N,,1523942,2012-04-06,,N,,,6.1,0.0,0.0,,,,,,20_C_4_215_20240301120214_0_P.csv,2024-02-01,1,,
20,2016010489661,000150000010081,2016010489661,035,4,460,2016010489661,0,2,1,20,01023,10.0,ST,ST,026,2018-04-10,,2016-08-30,2018-04-10,2018-04-10,2018-04-10,2018-04-10,2,1.0,S,0,15,460,000,007,000,1,10000,,,1,0,,,,,,,,2015010271353,35.0,4.0,,2018010203825,0,2018010203825,R,Q,515.86,7.73,0.0,523.6,0.59,45.99,126.7,650.3,N,,,2016-08-30,,N,,,0.0,0.0,0.0,,,,,,20_C_4_460_20240306132550_0_P.csv,2024-02-03,1,,
20,2008102006120,002290000002341,2008102006120,035,4,575,2008102006120,0,1,10,170 ,000025,8.0,ST,DC,21,2022-12-20,,2007-12-20,2022-12-20,2022-12-20,2022-12-20,2022-12-20,1,1.0,S,0,15,57552,000,052,000,1,10000,,,1,0,,,0.0,S,23,3,575,,,,,,0,,R,Q,227.54,0.0,22.74,250.28,2.5,0.0,55.71,305.99,N,,10110,2008-03-12,,N,,,0.0,0.0,0.0,,,,,,20_C_4_575_20240314141415_0_P.csv,2024-02-04,1,,
20,2020103285593,000000000319604,2020103285593,035,4,470,2020103285593,0,1,10,105 ,000156,8.0,AT,,,,,2020-07-10,2024-07-10,2024-07-10,2024-07-10,2024-07-10,1,1.0,S,0,30,470,000,025,000,1,10000,,,1,0,,,0.0,S,23,3,470,,,,,,0,,R,Q,59.48,0.0,5.95,65.43,0.0,0.0,14.57,80.0,N,,6454221,2020-07-06,,N,,,0.0,0.0,0.0,,,,,,20_C_4_470_20240306133139_0_P.csv,2024-02-04,1,,
20,2017010106153,001940000004411,2017010106153,035,4,609,2017010106153,0,2,1,10,01023,10.0,ST,VA,032,2017-02-22,,2017-02-22,2017-11-18,2017-11-18,2017-05-18,,2,1.0,S,0,15,609,000,002,000,1,10000,,,1,0,,,,,,,,2016010435337,,,,,0,,R,Q,82.77,0.0,0.0,82.77,0.0,8.69,21.93,104.7,N,,,2017-02-22,,N,,,0.0,0.0,0.0,,,,,,20_C_4_609_20240314142847_0_P.csv,2024-02-04,1,,
20,2022032493601,000000000318297,2022032493601,035,4,470,2022032493601,0,1,3,300 ,000158,13.0,SO,ST,8,2023-07-11,,2022-07-09,2023-07-09,2023-07-09,2023-07-09,2023-07-09,1,1.0,N,0,30,470,000,000,000,1,10000,,,1,0,,,0.0,S,23,3,470,,35.0,4.0,470,2023032531689,0,2023032531689,R,Q,632.08,0.0,63.21,695.29,6.95,0.0,154.71,850.0,N,,7948994,2022-07-06,,N,,,0.0,0.0,0.0,,,,,,20_C_4_470_20240306133139_0_P.csv,2024-02-04,1,,
20,2013052442294,000000000992623,2013052442294,035,4,345,2013052442294,0,1,5,500 ,000020,1.0,AT,,,,,2006-12-19,2024-10-13,2024-10-13,2024-10-13,2024-10-13,1,1.0,S,0,15,34509,000,009,000,1,10000,,,1,0,,,0.0,S,23,3,345,,,,,,0,,R,Q,54.01,8.9,5.39,68.3,0.0,0.0,1.71,70.01,N,,338050015035M,2006-12-19,S,N,,,9.13,0.0,0.0,,,,,,20_C_4_345_20240306134234_0_P.csv,2024-02-03,1,,
20,2016010089645,003510000100375,2016010089645,035,4,299,2016010089645,3301,2,1,25,01031,10.0,ST,NR,Z38,2016-03-02,,2016-03-02,2017-11-30,2017-11-30,2017-11-30,2017-11-30,1,1.0,N,0,15,299,000,235,000,2,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2016-02-22,,A,35100000001434.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2012010571584,002840000013548,2012010571584,035,4,215,2012010571584,0,2,1,20,01023,10.0,ST,ST,026,2016-08-02,,2012-08-03,2016-08-02,2016-08-02,2016-08-02,2016-08-02,1,1.0,S,0,15,21555,000,055,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2016010465949,0,2016010465949,R,Q,714.62,19.0,0.0,733.63,2.87,44.25,153.58,887.21,N,,,2012-08-03,,N,,,0.0,0.0,0.0,,,,,,20_C_4_215_20240301120214_0_P.csv,2024-02-01,1,,
20,2020010091973,000840000030840,2020010091973,035,4,403,2020010091973,0,2,1,20,01023,10.0,ST,DC,016,2021-02-20,,2020-02-20,2021-02-20,2021-02-20,2021-02-20,2021-02-20,2,1.0,S,0,15,403,000,011,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,402.83,0.0,0.0,402.83,0.45,34.78,96.52,499.35,N,,,2020-02-19,,N,,,0.0,0.0,0.0,,,,,,20_C_4_403_20240306131251_0_P.csv,2024-02-03,1,,
20,2011010274934,003310000016408,2011010274934,035,4,128,2011010274934,0,2,1,20,01023,10.0,ST,VA,073,2017-12-31,,2011-05-11,2011-11-11,2011-11-11,2011-11-11,,2,1.0,S,0,15,128,000,064,000,1,10000,,,1,0,,,,,,,,010000000,35.0,4.0,,010000000,0,010000000,R,Q,788.56,0.0,0.0,788.56,4.89,31.42,134.88,923.44,N,,,2011-05-09,,N,,,0.0,0.0,0.0,,,,,,20_C_4_128_20240301111111_0_P.csv,2024-02-01,1,,
20,2011102380046,000860000017398,2011102380046,035,4,408,2011102380046,0,1,10,106,000067,8.0,ST,NR,10,2016-09-13,,2011-05-13,2016-09-13,2016-09-13,2016-09-13,2016-09-13,1,1.0,N,0,15,408,000,000,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,70.42,5.0,7.04,82.46,0.0,0.0,17.54,100.0,N,,1162626,2011-05-13,,N,,,0.0,0.0,0.0,,,,,,20_C_4_408_20240306131601_0_P.csv,2024-02-03,1,,
20,2021010299679,007980000000635,2021010299679,035,4,874,2021010299679,0,2,1,10,01023,10.0,ST,AR,161,2022-06-30,,2021-06-30,2022-06-30,2022-06-30,2022-06-30,2022-06-30,1,1.0,S,0,15,874,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,151.33,0.0,0.0,151.34,0.0,15.88,40.09,191.43,N,,,2021-06-15,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_874_20240314153400_0_P.csv,2024-02-06,1,,
20,2024103626515,001500000050471,2024103626515,035,4,890,2024103626515,0,1,10,151 ,000129,8.0,AT,,,,,2024-01-16,2025-01-16,2025-01-16,2025-01-16,2025-01-16,1,1.0,S,0,30,89001,000,001,000,1,10000,,,1,0,,,0.0,S,23,3,890,,,,,,0,,R,Q,892.34,0.0,89.24,981.58,0.0,0.0,218.42,1200.0,N,,9155651,2024-01-15,N,N,,,0.0,0.0,0.0,,,,,,20_C_4_890_20240314154352_0_P.csv,2024-02-06,1,,
20,2014052528781,000000002546574,2014052528781,035,4,894,2014052528781,0,1,5,500,000020,1.0,ST,ST,8,2017-03-08,,2014-11-03,2017-11-03,2017-11-03,2017-05-03,2017-05-03,2,1.0,S,0,15,894,000,029,000,1,10000,,,1,0,,,0.0,S,,,,2013052450505,35.0,4.0,894,2017052694612,0,2017052694612,R,Q,19.27,3.18,1.93,24.38,0.0,0.0,0.62,25.0,N,,2552340,2014-11-05,,N,,,0.0,0.0,0.0,,,,,,20_C_4_894_20240314154827_0_P.csv,2024-02-06,1,,
20,2017010647072,002660000096317,2017010647072,035,4,253,2017010647072,0,2,1,20,01023,10.0,ST,VA,032,2017-11-22,,2017-11-22,2018-11-22,2018-11-22,2018-11-22,,1,1.0,S,0,15,25320,000,020,000,1,10000,,,1,0,,,,,,,,2016010656088,,,,,0,,R,Q,896.65,0.0,0.0,896.65,0.81,85.59,227.01,1123.66,N,,,2017-10-25,,N,,,0.0,0.0,0.0,,,,,,20_C_4_253_20240301150036_0_P.csv,2024-02-02,1,,
20,2018010342882,002340000014708,2018010342882,035,4,737,2018010342882,0,2,1,20,01023,10.0,ST,DC,016,2018-07-23,,2018-06-01,2018-07-23,2018-07-23,2018-07-23,2018-07-23,2,1.0,S,0,15,737,000,000,000,1,10000,,,1,0,,,,,,,,2017010336124,,,,,0,,R,Q,210.07,0.0,0.0,210.07,0.0,20.65,53.45,263.52,N,,,2018-06-01,,N,,,0.0,0.0,0.0,,,,,,20_C_4_737_20240314151027_0_P.csv,2024-02-06,1,,
20,2010502133870,001620000004978,2010502133870,035,4,894,2010502133870,0,5,50,303 ,000010,15.0,AT,,,,,2010-09-30,2019-09-30,2019-09-30,2019-09-30,2012-09-30,9,9.0,S,0,0,894,000,029,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,92.75,17.39,23.19,133.33,0.0,0.0,16.66,149.99,N,,870970,2010-09-29,,N,,,19.57,0.0,0.0,,,,,,20_C_4_894_20240314154827_0_P.csv,2024-02-06,1,,
20,2017010636895,000210000009785,2017010636895,035,4,445,2017010636895,0,2,1,20,01023,10.0,ST,AR,161,2018-10-15,,2017-10-15,2018-10-15,2018-10-15,2018-10-15,2018-10-15,1,1.0,S,0,15,445,000,022,000,1,10000,,,1,0,,,,,,,,2015010643637,,,,,0,,R,Q,288.29,14.15,0.0,302.45,1.08,15.77,59.26,361.71,N,,,2017-10-19,,N,,,14.15,0.0,0.0,,,,,,20_C_4_445_20240306132045_0_P.csv,2024-02-03,1,,
20,2013052416961,001920000019385,2013052416961,035,4,603,2013052416961,0,1,5,507,000020,1.0,ST,ST,8,2017-06-12,,2013-06-09,2018-06-09,2018-06-09,2017-06-09,2017-06-09,2,1.0,S,0,15,60310,000,010,000,1,10000,,,1,0,,,0.0,S,,,,,35.0,4.0,603,2017052707372,0,2017052707372,R,Q,19.27,3.18,1.93,24.38,0.0,0.0,0.62,25.0,N,,1958064,2013-06-04,,N,,,0.0,0.0,0.0,,,,,,20_C_4_603_20240314142050_0_P.csv,2024-02-04,1,,
20,2015010704448,002210000006584,2015010704448,035,4,532,2015010704448,0,2,1,20,01023,10.0,ST,ST,026,2016-11-30,,2015-11-30,2016-11-30,2016-11-30,2016-11-30,2016-11-30,1,1.0,S,0,15,532,000,097,000,1,10000,,,1,0,,,,,,,,2014010806295,35.0,4.0,,2016010673141,0,2016010673141,R,Q,440.72,4.95,0.0,445.68,0.54,36.09,99.66,545.34,N,,,2015-11-26,,N,,,0.0,0.0,0.0,,,,,,20_C_4_532_20240314135448_0_P.csv,2024-02-04,1,,
20,20050049691,002130000015564,20050049691,035,4,573,20050049691,0,4,20,200 ,REALE_137A,100.0,AT,,,,,2022-02-17,9999-02-17,9999-02-17,,9999-02-17,9,9.0,N,0,15,573,000,006,000,1,10000,,,1,0,,,0.0,N,23,3,573,,,,,,0,,R,Q,11912.74,40.0,0.0,11952.74,0.0,0.0,0.0,11952.74,N,,,,,N,,3.0,40.0,0.0,0.0,,,,,,20_C_4_573_20240314141150_0_P.csv,2024-02-04,1,,
20,2021010455601,002370000030945,2021010455601,035,4,746,2021010455601,0,2,1,20,01023,10.0,SO,ST,026,2022-12-27,,2021-09-24,2023-05-25,2023-05-25,2023-05-25,2023-05-25,1,1.0,S,0,15,74619,000,019,000,1,10000,,,1,0,,,,,,,,2020010564765,35.0,4.0,,2022010534213,0,2022010534213,R,Q,564.68,18.05,0.0,582.74,0.7,40.25,119.78,702.52,N,,,2021-09-24,,N,,,0.0,0.0,0.0,,,,,,20_C_4_746_20240314152340_0_P.csv,2024-02-06,1,,
20,2017010686851,002910000010871,2017010686851,035,4,271,2017010686851,0,2,1,20,01023,10.0,ST,ST,026,2018-04-12,,2017-11-17,2018-04-12,2018-04-12,2018-04-12,2018-04-12,1,1.0,S,0,15,271,000,000,000,1,10000,,,1,0,,,,,,,,2017010135811,35.0,4.0,,2018010195621,0,2018010195621,R,Q,729.04,14.4,0.0,743.46,5.09,18.89,123.39,866.85,N,,,2017-11-16,,N,,,0.0,0.0,0.0,,,,,,20_C_4_271_20240301152101_0_P.csv,2024-02-02,1,,
20,2010102233935,002840000013593,2010102233935,035,4,215,2010102233935,0,1,10,101 ,000025,8.0,AT,,,,,2010-05-26,2024-05-26,2024-05-26,2024-05-26,2024-05-26,1,1.0,S,0,15,215,000,050,000,1,10000,,,1,1,GENERICO,,201.0,S,23,3,215,,,,,,0,,R,Q,378.47,9.5,37.85,425.82,4.26,0.0,94.18,520.0,N,,738748,2010-05-27,S,N,,,11.61,0.0,0.0,,,,,,20_C_4_215_20240301120214_0_P.csv,2024-02-01,1,,
20,2019010044703,002350000015117,2019010044703,035,4,742,2019010044703,0,2,1,20,01023,10.0,ST,ST,026,2020-03-03,,2019-01-24,2021-01-24,2021-01-24,2020-07-24,2020-07-24,2,1.0,S,0,15,74205,000,005,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2020010115561,0,2020010115561,R,Q,128.25,0.0,0.0,128.25,0.0,12.06,31.77,160.02,N,,,2019-01-24,,N,,,0.0,0.0,0.0,,,,,,20_C_4_742_20240314151458_0_P.csv,2024-02-06,1,,
20,2021010468402,002350000020842,2021010468402,035,4,742,2021010468402,0,2,1,10,01023,10.0,SO,ST,026,2022-03-29,2022-01-04,2021-10-04,2022-04-06,2022-04-06,2022-04-06,2022-04-06,1,1.0,S,0,15,74213,000,013,000,1,10000,,,1,0,,,,,,,,2020010241592,35.0,4.0,,2022010125668,0,2022010125668,R,Q,641.91,0.0,0.0,641.91,0.0,67.4,170.1,812.01,N,,,2021-10-04,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_742_20240314151458_0_P.csv,2024-02-06,1,,
20,2021103401053,000580000013007,2021103401053,035,4,368,2021103401053,0,1,10,183 ,000122,8.0,AT,,,,,2021-10-06,2024-10-25,2024-10-25,2024-10-25,2024-10-25,1,1.0,S,0,15,368,000,001,000,1,10000,,,1,0,,,0.0,S,23,3,368,,,,,,0,,R,Q,933.46,22.85,93.36,1049.67,0.0,0.0,224.22,1273.89,N,,7160723,2021-10-06,S,N,,,24.28,0.0,0.0,,,,,,20_C_4_368_20240306124953_0_P.csv,2024-02-03,1,,
20,20000466437,000540000019298,20000466437,035,4,313,20000466437,0,4,20,200 ,B03,100.0,AT,,,,,2018-07-20,2048-07-20,2048-07-20,,2048-07-20,1,1.0,N,0,15,313,000,029,000,1,10000,,,1,0,,,0.0,N,23,3,313,,,,,,0,,R,Q,164.6,2.0,0.0,166.6,0.0,0.0,0.0,166.6,N,,,,,N,,,15.0,0.0,2.0,,,,,,20_C_4_313_20240306131218_0_P.csv,2024-02-02,1,,
20,2012010740342,006330000001840,2012010740342,035,4,126,2012010740342,4,2,1,20,01027,10.0,ST,NR,Z38,2012-11-20,,2012-11-20,2013-11-20,2013-11-20,9999-12-31,9999-12-31,1,1.0,N,0,15,126,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,6423.37,0.0,0.0,6423.37,30.78,319.84,1256.68,7680.05,N,,,2012-11-16,,A,49400000000148.0,,0.0,0.0,0.0,,,,,,20_C_4_126_20240301113251_0_P.csv,2024-02-01,1,,
20,2015010758289,002340000021149,2015010758289,035,4,737,2015010758289,517,2,1,20,01015,10.0,ST,NR,Z38,,,2015-12-31,2016-12-31,2016-12-31,9999-12-31,9999-12-31,2,1.0,N,0,15,737,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,11933.24,0.0,0.0,11933.24,4.17,1210.0,2705.88,14639.12,N,,,2015-12-28,,A,23400000000452.0,,0.0,0.0,0.0,,,,,,20_C_4_737_20240314151027_0_P.csv,2024-02-06,1,,
20,2020010228186,000000001754490,2020010228186,035,4,709,2020010228186,0,2,1,20,01023,10.0,AT,,,,,2020-05-20,2025-01-03,2025-01-03,2024-07-03,2024-07-03,2,1.0,S,0,15,709,000,000,000,1,10000,,,1,0,,,,,,,,2017010018648,,,,,0,,R,Q,264.3,9.05,0.0,273.36,1.5,11.45,50.59,323.95,N,,,2020-05-19,,N,,,0.0,0.0,0.0,,,,,,20_C_4_709_20240314144345_0_P.csv,2024-02-05,1,,
20,2013010583557,002490000011269,2013010583557,035,4,208,2013010583557,0,2,1,20,01023,10.0,ST,IS,054,2017-03-24,,2013-09-24,2017-03-24,2017-03-24,2017-03-24,2017-03-24,2,1.0,S,0,15,20805,000,005,000,1,10000,,,1,0,,,,,,,,2012010257743,,,,,0,,R,Q,252.32,5.0,0.0,257.33,0.84,12.87,47.61,304.94,N,,,2013-09-19,,N,,,0.0,0.0,0.0,,,,,,20_C_4_208_20240301121646_0_P.csv,2024-02-01,1,,
20,2012010795728,000020000011049,2012010795728,035,4,300,2012010795728,0,2,1,10,01023,10.0,ST,VA,032,2012-12-04,,2012-12-04,2013-12-04,2013-12-04,2013-06-04,,2,1.0,N,0,15,30011,000,011,000,1,10000,,,1,0,,,,,,,,2012010241908,,,,,0,,R,Q,263.77,0.0,0.0,263.77,0.0,27.69,60.66,324.43,N,,,2012-12-14,,N,,,0.0,0.0,0.0,,,,,,20_C_4_300_20240306130006_0_P.csv,2024-02-02,1,,
20,2012010778919,001820000011956,2012010778919,035,4,665,2012010778919,0,2,1,20,01023,10.0,ST,ST,026,2013-07-15,2013-03-04,2012-12-01,2013-12-01,2013-12-01,2013-12-01,2013-12-01,1,1.0,S,0,15,66519,000,019,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2013010469810,0,2013010469810,R,Q,841.25,0.0,0.0,841.25,0.0,85.7,218.8,1060.05,N,,,2012-12-06,,N,,,0.0,0.0,0.0,,,,,,20_C_4_665_20240314140226_0_P.csv,2024-02-05,1,,
20,2018010528738,001420000021611,2018010528738,035,4,802,2018010528738,0,2,1,20,01023,10.0,ST,FU,019,2019-11-04,,2018-09-15,2020-09-15,2020-09-15,2020-03-15,2020-03-15,2,1.0,S,0,15,802,000,050,000,1,10000,,,1,0,,,,,,,,2018010396289,,,,,0,,R,Q,176.58,0.0,0.0,176.59,0.55,8.96,32.01,208.6,N,,,2018-09-12,,N,,,0.0,0.0,0.0,,,,,,20_C_4_802_20240314154513_0_P.csv,2024-02-06,1,,
20,2018015000465,001180000017248,2018015000465,035,4,654,2018015000465,15,2,1,20,01023,10.0,ST,NR,Z38,,,2018-12-31,2019-12-31,2019-12-31,9999-12-31,9999-12-31,1,1.0,N,0,15,654,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,11276.79,0.0,0.0,11276.79,11.5,1066.6,2847.21,14124.0,N,,,2018-12-21,,A,11800050000026.0,,0.0,0.0,0.0,,G,,,,20_C_4_654_20240314135712_0_P.csv,2024-02-05,1,,
20,2020010240715,000000000076683,2020010240715,035,4,330,2020010240715,0,2,1,10,01023,10.0,ST,DC,014,2020-11-21,,2020-05-22,2020-11-21,2020-11-21,2020-11-21,2020-11-21,1,1.0,S,0,15,33031,000,031,000,1,10000,,,1,0,,,,,,,,2019010223699,,,,,0,,R,Q,255.45,0.0,0.0,255.45,0.0,26.82,67.69,323.14,N,,,2020-05-22,,N,,,0.0,0.0,0.0,,,,,,20_C_4_330_20240306132831_0_P.csv,2024-02-02,1,,
20,2019010124080,002370000027741,2019010124080,035,4,750,2019010124080,0,2,1,20,01023,10.0,ST,ST,026,2020-01-14,,2019-03-06,2020-03-05,2020-03-05,2020-03-05,2020-03-05,1,1.0,S,0,15,75037,000,037,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2020010023338,0,2020010023338,R,Q,974.74,0.0,0.0,974.75,0.0,99.61,254.0,1228.75,N,,,2019-03-06,,N,,,0.0,0.0,0.0,,,,,,20_C_4_750_20240314153132_0_P.csv,2024-02-06,1,,
20,2018010416218,000710000005034,2018010416218,035,4,340,2018010416218,0,2,1,20,01023,10.0,ST,DC,016,2020-07-23,,2018-07-23,2020-07-23,2020-07-23,2020-07-23,2020-07-23,1,1.0,S,0,15,340,000,003,000,1,10000,,,1,0,,,,,,,,2016010428445,,,,,0,,R,Q,849.55,0.0,0.0,849.56,0.0,86.47,220.83,1070.39,N,,,2018-07-05,,N,,,0.0,0.0,0.0,,,,,,20_C_4_340_20240306133855_0_P.csv,2024-02-03,1,,
20,2023015005393,001900000027442,2023015005393,035,4,600,2023015005393,1,2,1,10,01021,10.0,AT,,,,,2023-11-10,2024-11-10,2024-11-10,2024-11-10,2024-11-10,1,1.0,N,0,15,600,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,107.0,0.0,0.0,107.0,0.0,11.24,28.5,135.5,N,,,2023-11-13,,A,19000050000187.0,,0.0,0.0,0.0,,,,,,20_C_4_600_20240314141812_0_P.csv,2024-02-04,1,,
20,2016010091153,003510000100375,2016010091153,035,4,299,2016010091153,9104,2,1,25,01031,10.0,ST,,128,2016-03-02,,2016-03-02,2017-11-30,2017-11-30,2017-11-30,,1,1.0,N,0,15,299,000,235,000,2,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2016-03-07,,A,35100000001444.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2018010261247,000000000990427,2018010261247,035,4,345,2018010261247,0,2,1,20,01023,10.0,AT,,,,,2018-04-30,2024-04-29,2024-04-29,2024-04-29,2024-04-29,2,1.0,S,0,15,34507,000,007,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,175.75,0.0,0.0,175.75,0.0,16.99,44.27,220.02,N,,,2018-04-30,,N,,,0.0,0.0,0.0,,,,,,20_C_4_345_20240306134234_0_P.csv,2024-02-03,1,,
20,2013102637115,000480000025480,2013102637115,035,4,316,2013102637115,0,1,10,170 ,000128,8.0,ST,CR,20,2024-01-23,,2013-08-01,2024-08-01,2024-08-01,2024-02-01,2024-02-01,2,1.0,S,0,15,316,000,005,000,1,10000,,,1,0,,,0.0,S,23,3,316,,,,,,0,,R,Q,86.8,2.67,8.68,98.15,0.98,0.0,21.86,120.01,N,,2005408,2013-07-17,,N,,,6.53,0.0,0.0,,,,,,20_C_4_316_20240306132003_0_P.csv,2024-02-02,1,,
20,2018010652565,001050000003769,2018010652565,035,4,635,2018010652565,0,2,1,20,01023,10.0,AT,,,,,2018-11-24,2024-11-24,2024-11-24,2024-11-24,2024-11-24,1,1.0,S,0,15,635,000,001,000,1,10000,,,1,0,,,,,,,,2016010706996,,,,,0,,R,Q,445.72,7.2,0.0,452.93,0.07,38.92,103.1,556.03,N,,,2018-11-23,,N,,,7.2,0.0,0.0,,G,,,,20_C_4_635_20240314144314_0_P.csv,2024-02-05,1,,
20,2012010412871,000390000035821,2012010412871,035,4,881,2012010412871,0,2,1,20,01023,10.0,ST,IS,054,2016-05-28,,2012-05-28,2016-05-28,2016-05-28,2016-05-28,2016-05-28,2,1.0,S,0,15,88122,000,022,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,223.06,0.0,0.0,223.07,0.47,18.41,52.9,275.97,N,,,2012-05-28,,N,,,0.0,0.0,0.0,,,,,,20_C_4_881_20240314153950_0_P.csv,2024-02-06,1,,
20,2012010825954,001460000004245,2012010825954,035,4,822,2012010825954,0,2,1,10,01023,10.0,ST,ST,026,2013-12-28,,2012-12-28,2013-12-28,2013-12-28,2013-12-28,2013-12-28,2,1.0,S,0,15,82202,000,002,000,1,10000,,,1,0,,,,,,,,2011010727339,35.0,4.0,,2013010813901,0,2013010813901,R,Q,257.78,0.0,0.0,257.79,0.0,27.06,68.3,326.09,N,,,2012-12-28,,N,,,0.0,0.0,0.0,,,,,,20_C_4_822_20240314160150_0_P.csv,2024-02-06,1,,
20,20050056199,001060000004206,20050056199,035,4,633,20050056199,0,4,20,200 ,REALE_137A,,AT,,,,,2022-04-01,9999-04-01,9999-04-01,,9999-04-01,0,,N,0,15,633,000,024,000,1,10000,,,1,0,,,0.0,N,23,3,633,,,,,,0,,R,Q,21704.55,40.0,0.0,21744.55,0.0,0.0,0.0,21744.55,N,,,,,N,,3.0,40.0,0.0,0.0,,,,,,20_C_4_633_20240314144221_0_P.csv,2024-02-05,1,,
20,2020010094688,001150000006850,2020010094688,035,4,656,2020010094688,0,2,1,10,01023,10.0,ST,AR,161,2021-03-04,,2020-03-04,2021-03-04,2021-03-04,2021-03-04,2021-03-04,2,1.0,S,0,15,656,000,000,000,1,10000,,,1,0,,,,,,,,2015010129246,,,,,0,,R,Q,580.79,0.0,0.0,580.79,0.0,60.98,153.9,734.69,N,,,2020-02-20,,N,,,0.0,0.0,0.0,,,,,,20_C_4_656_20240314135932_0_P.csv,2024-02-05,1,,
20,2016010649066,007930000000109,2016010649066,035,4,226,2016010649066,0,2,1,20,01023,10.0,ST,AR,161,2018-11-26,,2016-11-26,2018-11-26,2018-11-26,2018-11-26,2018-11-26,2,1.0,S,0,15,226,000,017,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,704.24,0.0,0.0,704.24,0.0,71.18,182.28,886.52,N,,,2016-11-17,,N,,,0.0,0.0,0.0,,,,,,20_C_4_226_20240301121229_0_P.csv,2024-02-01,1,,
20,2020010254213,002430000034796,2020010254213,035,4,744,2020010254213,0,2,1,10,01023,10.0,ST,VA,042,2021-04-30,2020-11-24,2020-05-27,2021-05-27,2021-05-27,2021-05-27,2021-05-27,1,1.0,S,0,15,74438,000,038,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2021010186544,0,2021010186544,R,Q,640.6,0.0,0.0,640.6,0.0,67.26,169.75,810.35,N,,,2020-05-27,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_744_20240314152042_0_P.csv,2024-02-06,1,,
